paper_id,title,author,venue_name,publish_date,year,url,code,code_confidence,abstract,doi,arxiv_id,source,sources,citations,tags,relevance_score,ranking_score,crawl_timestamp
10.48550/arxiv.2306.09345,Evaluating Data Attribution for Text-to-Image Models,"Sheng-Yu Wang, Alexei A. Efros, Jun-Yan Zhu, Richard Zhang",arXiv (Cornell University),2023-06-15,2023,https://doi.org/10.48550/arxiv.2306.09345,,none,"While large text-to-image models are able to synthesize ""novel"" images, these images are necessarily a reflection of the training data. The problem of data attribution in such models -- which of the images in the training set are most responsible for the appearance of a given generated image -- is a difficult yet important one. As an initial step toward this problem, we evaluate attribution through ""customization"" methods, which tune an existing large-scale model toward a given exemplar object or style. Our key insight is that this allows us to efficiently create synthetic images that are computationally influenced by the exemplar by construction. With our new dataset of such exemplar-influenced images, we are able to evaluate various data attribution algorithms and different possible feature spaces. Furthermore, by training on our dataset, we can tune standard models, such as DINO, CLIP, and ViT, toward the attribution problem. Even though the procedure is tuned towards small exemplar sets, we show generalization to larger sets. Finally, by taking into account the inherent uncertainty of the problem, we can assign soft attribution scores over a set of training images.",10.48550/arxiv.2306.09345,,openalex,openalex,,training_data_attribution,12,49.23,2026-05-31T20:19:34+00:00
2311.03386v1,A Simple and Efficient Baseline for Data Attribution on Images,"Vasu Singla, Pedro Sandoval-Segura, Micah Goldblum, Jonas Geiping, Tom Goldstein",arXiv,2023-11-03,2023,http://arxiv.org/abs/2311.03386v1,,none,"Data attribution methods play a crucial role in understanding machine learning models, providing insight into which training data points are most responsible for model outputs during deployment. However, current state-of-the-art approaches require a large ensemble of as many as 300,000 models to accurately attribute model predictions. These approaches therefore come at a high computational cost, are memory intensive, and are hard to scale to large models or datasets. In this work, we focus on a minimalist baseline, utilizing the feature space of a backbone pretrained via self-supervised learning to perform data attribution. Our method is model-agnostic and scales easily to large datasets. We show results on CIFAR-10 and ImageNet, achieving strong performance that rivals or outperforms state-of-the-art approaches at a fraction of the compute or memory cost. Contrary to prior work, our results reinforce the intuition that a model's prediction on one image is most impacted by visually similar training samples. Our approach serves as a simple and efficient baseline for data attribution on images.",,2311.03386v1,arxiv,arxiv,,training_data_attribution,12,49.23,2026-05-31T20:19:34+00:00
2306.09345v2,Evaluating Data Attribution for Text-to-Image Models,"Sheng-Yu Wang, Alexei A. Efros, Jun-Yan Zhu, Richard Zhang",arXiv,2023-06-15,2023,http://arxiv.org/abs/2306.09345v2,,none,"While large text-to-image models are able to synthesize ""novel"" images, these images are necessarily a reflection of the training data. The problem of data attribution in such models -- which of the images in the training set are most responsible for the appearance of a given generated image -- is a difficult yet important one. As an initial step toward this problem, we evaluate attribution through ""customization"" methods, which tune an existing large-scale model toward a given exemplar object or style. Our key insight is that this allows us to efficiently create synthetic images that are computationally influenced by the exemplar by construction. With our new dataset of such exemplar-influenced images, we are able to evaluate various data attribution algorithms and different possible feature spaces. Furthermore, by training on our dataset, we can tune standard models, such as DINO, CLIP, and ViT, toward the attribution problem. Even though the procedure is tuned towards small exemplar sets, we show generalization to larger sets. Finally, by taking into account the inherent uncertainty of the problem, we can assign soft attribution scores over a set of training images.",,2306.09345v2,arxiv,arxiv,,training_data_attribution,12,49.23,2026-05-31T20:19:34+00:00
2308.08774v1,"Differential Privacy, Linguistic Fairness, and Training Data Influence: Impossibility and Possibility Theorems for Multilingual Language Models","Phillip Rust, Anders Søgaard",arXiv,2023-08-17,2023,http://arxiv.org/abs/2308.08774v1,,none,"Language models such as mBERT, XLM-R, and BLOOM aim to achieve multilingual generalization or compression to facilitate transfer to a large number of (potentially unseen) languages. However, these models should ideally also be private, linguistically fair, and transparent, by relating their predictions to training data. Can these requirements be simultaneously satisfied? We show that multilingual compression and linguistic fairness are compatible with differential privacy, but that differential privacy is at odds with training data influence sparsity, an objective for transparency. We further present a series of experiments on two common NLP tasks and evaluate multilingual compression and training data influence sparsity under different privacy guarantees, exploring these trade-offs in more detail. Our results suggest that we need to develop ways to jointly optimize for these objectives in order to find practical trade-offs.",,2308.08774v1,arxiv,arxiv,,,12,49.23,2026-05-31T20:19:34+00:00
10.48550/arxiv.2305.01660,Data valuation: The partial ordinal Shapley value for machine learning,"Jie Liu, Pei-Zheng Wang, Chao Wu",arXiv (Cornell University),2023-05-02,2023,https://doi.org/10.48550/arxiv.2305.01660,,none,"Data valuation using Shapley value has emerged as a prevalent research domain in machine learning applications. However, it is a challenge to address the role of order in data cooperation as most research lacks such discussion. To tackle this problem, this paper studies the definition of the partial ordinal Shapley value by group theory in abstract algebra. Besides, since the calculation of the partial ordinal Shapley value requires exponential time, this paper also gives three algorithms for approximating the results. The Truncated Monte Carlo algorithm is derived from the classic Shapley value approximation algorithm. The Classification Monte Carlo algorithm and the Classification Truncated Monte Carlo algorithm are based on the fact that the data points in the same class provide similar information, then we can accelerate the calculation by leaving out some data points in each class.",10.48550/arxiv.2305.01660,,openalex,"openalex, dblp",,"data_valuation, data_shapley",12,49.23,2026-05-31T20:19:34+00:00
10.48550/arxiv.2312.11413,DeRDaVa: Deletion-Robust Data Valuation for Machine Learning,"Xiao Tian, Rachael Hwee Ling Sim, Jue Fan, Bryan Kian Hsiang Low",arXiv (Cornell University),2023-12-18,2023,https://doi.org/10.48550/arxiv.2312.11413,,none,"Data valuation is concerned with determining a fair valuation of data from data sources to compensate them or to identify training examples that are the most or least useful for predictions. With the rising interest in personal data ownership and data protection regulations, model owners will likely have to fulfil more data deletion requests. This raises issues that have not been addressed by existing works: Are the data valuation scores still fair with deletions? Must the scores be expensively recomputed? The answer is no. To avoid recomputations, we propose using our data valuation framework DeRDaVa upfront for valuing each data source's contribution to preserving robust model performance after anticipated data deletions. DeRDaVa can be efficiently approximated and will assign higher values to data that are more useful or less likely to be deleted. We further generalize DeRDaVa to Risk-DeRDaVa to cater to risk-averse/seeking model owners who are concerned with the worst/best-cases model utility. We also empirically demonstrate the practicality of our solutions.",10.48550/arxiv.2312.11413,,openalex,"openalex, dblp",,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
10.48550/arxiv.2304.01224,Optimizing Data Shapley Interaction Calculation from O(2^n) to O(t n^2) for KNN models,"Mohamed Karim Belaid, Dorra El Mekki, Maximilian Rabus, Eyke Hüllermeier",arXiv (Cornell University),2023-04-02,2023,https://doi.org/10.48550/arxiv.2304.01224,,none,"With the rapid growth of data availability and usage, quantifying the added value of each training data point has become a crucial process in the field of artificial intelligence. The Shapley values have been recognized as an effective method for data valuation, enabling efficient training set summarization, acquisition, and outlier removal. In this paper, we introduce ""STI-KNN"", an innovative algorithm that calculates the exact pair-interaction Shapley values for KNN models in O(t n^2) time, which is a significant improvement over the O(2^n)$ time complexity of baseline methods. By using STI-KNN, we can efficiently and accurately evaluate the value of individual data points, leading to improved training outcomes and ultimately enhancing the effectiveness of artificial intelligence applications.",10.48550/arxiv.2304.01224,,openalex,openalex,,"data_valuation, data_shapley",12,49.23,2026-05-31T20:19:34+00:00
2304.10701v9,GMValuator: Similarity-based Data Valuation for Generative Models,"Jiaxi Yang, Wenglong Deng, Benlin Liu, Yangsibo Huang, James Zou, Xiaoxiao Li",ICLR 2025,2023-04-21,2023,http://arxiv.org/abs/2304.10701v9,,none,"Data valuation plays a crucial role in machine learning. Existing data valuation methods, mainly focused on discriminative models, overlook generative models that have gained attention recently. In generative models, data valuation measures the impact of training data on generated datasets. Very few existing attempts at data valuation methods designed for deep generative models either concentrate on specific models or lack robustness in their outcomes. Moreover, efficiency still reveals vulnerable shortcomings. We formulate the data valuation problem in generative models from a similarity matching perspective to bridge the gaps. Specifically, we introduce Generative Model Valuator (GMValuator), the first training-free and model-agnostic approach to providing data valuation for image generation tasks. It empowers efficient data valuation through our innovative similarity matching module, calibrates biased contributions by incorporating image quality assessment, and attributes credits to all training samples based on their contributions to the generated samples. Additionally, we introduce four evaluation criteria for assessing data valuation methods in generative models. GMValuator is extensively evaluated on benchmark and high-resolution datasets and various mainstream generative architectures to demonstrate its effectiveness.",,2304.10701v9,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2306.10577v3,OpenDataVal: a Unified Benchmark for Data Valuation,"Kevin Fu Jiang, Weixin Liang, James Zou, Yongchan Kwon",arXiv,2023-06-18,2023,http://arxiv.org/abs/2306.10577v3,,none,"Assessing the quality and impact of individual data points is critical for improving model performance and mitigating undesirable biases within the training dataset. Several data valuation algorithms have been proposed to quantify data quality, however, there lacks a systemic and standardized benchmarking system for data valuation. In this paper, we introduce OpenDataVal, an easy-to-use and unified benchmark framework that empowers researchers and practitioners to apply and compare various data valuation algorithms. OpenDataVal provides an integrated environment that includes (i) a diverse collection of image, natural language, and tabular datasets, (ii) implementations of eleven different state-of-the-art data valuation algorithms, and (iii) a prediction model API that can import any models in scikit-learn. Furthermore, we propose four downstream machine learning tasks for evaluating the quality of data values. We perform benchmarking analysis using OpenDataVal, quantifying and comparing the efficacy of state-of-the-art data valuation approaches. We find that no single algorithm performs uniformly best across all tasks, and an appropriate algorithm should be employed for a user's downstream task. OpenDataVal is publicly available at https://opendataval.github.io with comprehensive documentation. Furthermore, we provide a leaderboard where researchers can evaluate the effectiveness of their own data valuation algorithms.",,2306.10577v3,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2312.11413v2,DeRDaVa: Deletion-Robust Data Valuation for Machine Learning,"Xiao Tian, Rachael Hwee Ling Sim, Jue Fan, Bryan Kian Hsiang Low",arXiv,2023-12-18,2023,http://arxiv.org/abs/2312.11413v2,,none,"Data valuation is concerned with determining a fair valuation of data from data sources to compensate them or to identify training examples that are the most or least useful for predictions. With the rising interest in personal data ownership and data protection regulations, model owners will likely have to fulfil more data deletion requests. This raises issues that have not been addressed by existing works: Are the data valuation scores still fair with deletions? Must the scores be expensively recomputed? The answer is no. To avoid recomputations, we propose using our data valuation framework DeRDaVa upfront for valuing each data source's contribution to preserving robust model performance after anticipated data deletions. DeRDaVa can be efficiently approximated and will assign higher values to data that are more useful or less likely to be deleted. We further generalize DeRDaVa to Risk-DeRDaVa to cater to risk-averse/seeking model owners who are concerned with the worst/best-cases model utility. We also empirically demonstrate the practicality of our solutions.",,2312.11413v2,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2306.10473v2,2D-Shapley: A Framework for Fragmented Data Valuation,"Zhihong Liu, Hoang Anh Just, Xiangyu Chang, Xi Chen, Ruoxi Jia",arXiv,2023-06-18,2023,http://arxiv.org/abs/2306.10473v2,,none,"Data valuation -- quantifying the contribution of individual data sources to certain predictive behaviors of a model -- is of great importance to enhancing the transparency of machine learning and designing incentive systems for data sharing. Existing work has focused on evaluating data sources with the shared feature or sample space. How to valuate fragmented data sources of which each only contains partial features and samples remains an open question. We start by presenting a method to calculate the counterfactual of removing a fragment from the aggregated data matrix. Based on the counterfactual calculation, we further propose 2D-Shapley, a theoretical framework for fragmented data valuation that uniquely satisfies some appealing axioms in the fragmented data context. 2D-Shapley empowers a range of new use cases, such as selecting useful data fragments, providing interpretation for sample-wise data values, and fine-grained data issue diagnosis.",,2306.10473v2,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2301.00930v2,Data Valuation Without Training of a Model,"Nohyun Ki, Hoyong Choi, Hye Won Chung",arXiv,2023-01-03,2023,http://arxiv.org/abs/2301.00930v2,,none,"Many recent works on understanding deep learning try to quantify how much individual data instances influence the optimization and generalization of a model. Such attempts reveal characteristics and importance of individual instances, which may provide useful information in diagnosing and improving deep learning. However, most of the existing works on data valuation require actual training of a model, which often demands high-computational cost. In this paper, we provide a training-free data valuation score, called complexity-gap score, which is a data-centric score to quantify the influence of individual instances in generalization of two-layer overparameterized neural networks. The proposed score can quantify irregularity of the instances and measure how much each data instance contributes in the total movement of the network parameters during training. We theoretically analyze and empirically demonstrate the effectiveness of the complexity-gap score in finding `irregular or mislabeled' data instances, and also provide applications of the score in analyzing datasets and diagnosing training dynamics. Our code is publicly available at https://github.com/JJchy/CG_score",,2301.00930v2,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2305.00054v3,LAVA: Data Valuation without Pre-Specified Learning Algorithms,"Hoang Anh Just, Feiyang Kang, Jiachen T. Wang, Yi Zeng, Myeongseob Ko, Ming Jin, Ruoxi Jia",arXiv,2023-04-28,2023,http://arxiv.org/abs/2305.00054v3,,none,"Traditionally, data valuation (DV) is posed as a problem of equitably splitting the validation performance of a learning algorithm among the training data. As a result, the calculated data values depend on many design choices of the underlying learning algorithm. However, this dependence is undesirable for many DV use cases, such as setting priorities over different data sources in a data acquisition process and informing pricing mechanisms in a data marketplace. In these scenarios, data needs to be valued before the actual analysis and the choice of the learning algorithm is still undetermined then. Another side-effect of the dependence is that to assess the value of individual points, one needs to re-run the learning algorithm with and without a point, which incurs a large computation burden. This work leapfrogs over the current limits of data valuation methods by introducing a new framework that can value training data in a way that is oblivious to the downstream learning algorithm. Our main results are as follows. (1) We develop a proxy for the validation performance associated with a training set based on a non-conventional class-wise Wasserstein distance between training and validation sets. We show that the distance characterizes the upper bound of the validation performance for any given model under certain Lipschitz conditions. (2) We develop a novel method to value individual data based on the sensitivity analysis of the class-wise Wasserstein distance. Importantly, these values can be directly obtained for free from the output of off-the-shelf optimization solvers when computing the distance. (3) We evaluate our new data valuation framework over various use cases related to detecting low-quality data and show that, surprisingly, the learning-agnostic feature of our framework enables a significant improvement over SOTA performance while being orders of magnitude faster.",,2305.00054v3,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2308.15709v2,Threshold KNN-Shapley: A Linear-Time and Privacy-Friendly Approach to Data Valuation,"Jiachen T. Wang, Yuqing Zhu, Yu-Xiang Wang, Ruoxi Jia, Prateek Mittal",arXiv,2023-08-30,2023,http://arxiv.org/abs/2308.15709v2,,none,"Data valuation aims to quantify the usefulness of individual data sources in training machine learning (ML) models, and is a critical aspect of data-centric ML research. However, data valuation faces significant yet frequently overlooked privacy challenges despite its importance. This paper studies these challenges with a focus on KNN-Shapley, one of the most practical data valuation methods nowadays. We first emphasize the inherent privacy risks of KNN-Shapley, and demonstrate the significant technical difficulties in adapting KNN-Shapley to accommodate differential privacy (DP). To overcome these challenges, we introduce TKNN-Shapley, a refined variant of KNN-Shapley that is privacy-friendly, allowing for straightforward modifications to incorporate DP guarantee (DP-TKNN-Shapley). We show that DP-TKNN-Shapley has several advantages and offers a superior privacy-utility tradeoff compared to naively privatized KNN-Shapley in discerning data quality. Moreover, even non-private TKNN-Shapley achieves comparable performance as KNN-Shapley. Overall, our findings suggest that TKNN-Shapley is a promising alternative to KNN-Shapley, particularly for real-world applications involving sensitive data.",,2308.15709v2,arxiv,arxiv,,data_valuation,12,49.23,2026-05-31T20:19:34+00:00
2305.01660v1,Data valuation: The partial ordinal Shapley value for machine learning,"Jie Liu, Peizheng Wang, Chao Wu",arXiv,2023-05-02,2023,http://arxiv.org/abs/2305.01660v1,,none,"Data valuation using Shapley value has emerged as a prevalent research domain in machine learning applications. However, it is a challenge to address the role of order in data cooperation as most research lacks such discussion. To tackle this problem, this paper studies the definition of the partial ordinal Shapley value by group theory in abstract algebra. Besides, since the calculation of the partial ordinal Shapley value requires exponential time, this paper also gives three algorithms for approximating the results. The Truncated Monte Carlo algorithm is derived from the classic Shapley value approximation algorithm. The Classification Monte Carlo algorithm and the Classification Truncated Monte Carlo algorithm are based on the fact that the data points in the same class provide similar information, then we can accelerate the calculation by leaving out some data points in each class.",,2305.01660v1,arxiv,arxiv,,"data_valuation, data_shapley",12,49.23,2026-05-31T20:19:34+00:00
2304.01224v1,Optimizing Data Shapley Interaction Calculation from O(2^n) to O(t n^2) for KNN models,"Mohamed Karim Belaid, Dorra El Mekki, Maximilian Rabus, Eyke Hüllermeier",arXiv,2023-04-02,2023,http://arxiv.org/abs/2304.01224v1,,none,"With the rapid growth of data availability and usage, quantifying the added value of each training data point has become a crucial process in the field of artificial intelligence. The Shapley values have been recognized as an effective method for data valuation, enabling efficient training set summarization, acquisition, and outlier removal. In this paper, we introduce ""STI-KNN"", an innovative algorithm that calculates the exact pair-interaction Shapley values for KNN models in O(t n^2) time, which is a significant improvement over the O(2^n)$ time complexity of baseline methods. By using STI-KNN, we can efficiently and accurately evaluate the value of individual data points, leading to improved training outcomes and ultimately enhancing the effectiveness of artificial intelligence applications.",,2304.01224v1,arxiv,arxiv,,"data_valuation, data_shapley",12,49.23,2026-05-31T20:19:34+00:00
10.48550/arxiv.2312.05586,Deeper Understanding of Black-box Predictions via Generalized Influence Functions,"Hyeonsu Lyu, Jonggyu Jang, Se-Hyun Ryu, Hyun Jong Yang",arXiv (Cornell University),2023-12-09,2023,https://doi.org/10.48550/arxiv.2312.05586,,none,"Influence functions (IFs) elucidate how training data changes model behavior. However, the increasing size and non-convexity in large-scale models make IFs inaccurate. We suspect that the fragility comes from the first-order approximation which may cause nuisance changes in parameters irrelevant to the examined data. However, simply computing influence from the chosen parameters can be misleading, as it fails to nullify the hidden effects of unselected parameters on the analyzed data. Thus, our approach introduces generalized IFs, precisely estimating target parameters' influence while nullifying nuisance gradient changes on fixed parameters. We identify target update parameters closely associated with the input data by the output- and gradient-based parameter selection methods. We verify the generalized IFs with various alternatives of IFs on the class removal and label change tasks. The experiments align with the ""less is more"" philosophy, demonstrating that updating only 5\% of the model produces more accurate results than other influence functions across all tasks. We believe our proposal works as a foundational tool for optimizing models, conducting data analysis, and enhancing AI interpretability beyond the limitation of IFs. Codes are available at https://github.com/hslyu/GIF.",10.48550/arxiv.2312.05586,,openalex,openalex,,influence_functions,12,49.23,2026-05-31T20:19:34+00:00
10.3390/app142210553,A New Image Oversampling Method Based on Influence Functions and Weights,"Jun Ye, Shoulei Lu, Jiawei Chen",Applied Sciences,2024-11-15,2024,https://doi.org/10.3390/app142210553,,none,"Although imbalanced data have been studied for many years, the problem of data imbalance is still a major problem in the development of machine learning and artificial intelligence. The development of deep learning and artificial intelligence has further expanded the impact of imbalanced data, so studying imbalanced data classification is of practical significance. We propose an image oversampling algorithm based on the influence function and sample weights. Our scheme not only synthesizes high-quality minority class samples but also preserves the original features and information of minority class images. To address the lack of visually reasonable features in SMOTE when synthesizing images, we improve the pre-training model by removing the pooling layer and the fully connected layer in the model, extracting the important features of the image by convolving the image, executing SMOTE interpolation operation on the extracted important features to derive the synthesized image features, and inputting the features into a DCGAN network generator, which maps these features into the high-dimensional image space to generate a realistic image. To verify that our scheme can synthesize high-quality images and thus improve classification accuracy, we conduct experiments on the processed CIFAR10, CIFAR100, and ImageNet-LT datasets.",10.3390/app142210553,,openalex,openalex,,influence_functions,11,49.19,2026-05-31T20:19:34+00:00
2412.18080v1,Conditional Influence Functions,"Victor Chernozhukov, Whitney K. Newey, Vasilis Syrgkanis",arXiv,2024-12-24,2024,http://arxiv.org/abs/2412.18080v1,,none,There are many nonparametric objects of interest that are a function of a conditional distribution. One important example is an average treatment effect conditional on a subset of covariates. Many of these objects have a conditional influence function that generalizes the classical influence function of a functional of a (unconditional) distribution. Conditional influence functions have important uses analogous to those of the classical influence function. They can be used to construct Neyman orthogonal estimating equations for conditional objects of interest that depend on high dimensional regressions. They can be used to formulate local policy effects and describe the effect of local misspecification on conditional objects of interest. We derive conditional influence functions for functionals of conditional means and other features of the conditional distribution of an outcome variable. We show how these can be used for locally linear estimation of conditional objects of interest. We give rate conditions for first step machine learners to have no effect on asymptotic distributions of locally linear estimators. We also give a general construction of Neyman orthogonal estimating equations for conditional objects of interest.,,2412.18080v1,arxiv,arxiv,,influence_functions,11,49.19,2026-05-31T20:19:34+00:00
2405.17490v4,"Revisit, Extend, and Enhance Hessian-Free Influence Functions","Ziao Yang, Han Yue, Jian Chen, Hongfu Liu",arXiv,2024-05-25,2024,http://arxiv.org/abs/2405.17490v4,,none,"Influence functions serve as crucial tools for assessing sample influence in model interpretation, subset training set selection, noisy label detection, and more. By employing the first-order Taylor extension, influence functions can estimate sample influence without the need for expensive model retraining. However, applying influence functions directly to deep models presents challenges, primarily due to the non-convex nature of the loss function and the large size of model parameters. This difficulty not only makes computing the inverse of the Hessian matrix costly but also renders it non-existent in some cases. Various approaches, including matrix decomposition, have been explored to expedite and approximate the inversion of the Hessian matrix, with the aim of making influence functions applicable to deep models. In this paper, we revisit a specific, albeit naive, yet effective approximation method known as TracIn. This method substitutes the inverse of the Hessian matrix with an identity matrix. We provide deeper insights into why this simple approximation method performs well. Furthermore, we extend its applications beyond measuring model utility to include considerations of fairness and robustness. Finally, we enhance TracIn through an ensemble strategy. To validate its effectiveness, we conduct experiments on synthetic data and extensive evaluations on noisy label detection, sample selection for large language model fine-tuning, and defense against adversarial attacks.",,2405.17490v4,arxiv,arxiv,,"influence_functions, tracin",11,49.19,2026-05-31T20:19:34+00:00
10.48550/arxiv.2405.17490,"Revisit, Extend, and Enhance Hessian-Free Influence Functions","Ziao Yang, Yue Han, Jian Chen, Hongfu Liu",arXiv (Cornell University),2024-05-25,2024,https://doi.org/10.48550/arxiv.2405.17490,,none,"Influence functions serve as crucial tools for assessing sample influence in model interpretation, subset training set selection, noisy label detection, and more. By employing the first-order Taylor extension, influence functions can estimate sample influence without the need for expensive model retraining. However, applying influence functions directly to deep models presents challenges, primarily due to the non-convex nature of the loss function and the large size of model parameters. This difficulty not only makes computing the inverse of the Hessian matrix costly but also renders it non-existent in some cases. Various approaches, including matrix decomposition, have been explored to expedite and approximate the inversion of the Hessian matrix, with the aim of making influence functions applicable to deep models. In this paper, we revisit a specific, albeit naive, yet effective approximation method known as TracIn. This method substitutes the inverse of the Hessian matrix with an identity matrix. We provide deeper insights into why this simple approximation method performs well. Furthermore, we extend its applications beyond measuring model utility to include considerations of fairness and robustness. Finally, we enhance TracIn through an ensemble strategy. To validate its effectiveness, we conduct experiments on synthetic data and extensive evaluations on noisy label detection, sample selection for large language model fine-tuning, and defense against adversarial attacks.",10.48550/arxiv.2405.17490,,openalex,openalex,,"influence_functions, tracin",11,49.19,2026-05-31T20:19:34+00:00
2402.08922v2,The Mirrored Influence Hypothesis: Efficient Data Influence Estimation by Harnessing Forward Passes,"Myeongseob Ko, Feiyang Kang, Weiyan Shi, Ming Jin, Zhou Yu, Ruoxi Jia",The IEEE/CVF Conference on Computer Vision and Pattern Recognition 2024,2024-02-14,2024,http://arxiv.org/abs/2402.08922v2,,none,"Large-scale black-box models have become ubiquitous across numerous applications. Understanding the influence of individual training data sources on predictions made by these models is crucial for improving their trustworthiness. Current influence estimation techniques involve computing gradients for every training point or repeated training on different subsets. These approaches face obvious computational challenges when scaled up to large datasets and models. In this paper, we introduce and explore the Mirrored Influence Hypothesis, highlighting a reciprocal nature of influence between training and test data. Specifically, it suggests that evaluating the influence of training data on test predictions can be reformulated as an equivalent, yet inverse problem: assessing how the predictions for training samples would be altered if the model were trained on specific test samples. Through both empirical and theoretical validations, we demonstrate the wide applicability of our hypothesis. Inspired by this, we introduce a new method for estimating the influence of training data, which requires calculating gradients for specific test samples, paired with a forward pass for each training point. This approach can capitalize on the common asymmetry in scenarios where the number of test samples under concurrent examination is much smaller than the scale of the training dataset, thus gaining a significant improvement in efficiency compared to existing approaches. We demonstrate the applicability of our method across a range of scenarios, including data attribution in diffusion models, data leakage detection, analysis of memorization, mislabeled data detection, and tracing behavior in language models. Our code will be made available at https://github.com/ruoxi-jia-group/Forward-INF.",,2402.08922v2,arxiv,arxiv,,"training_data_attribution, memorization",11,49.19,2026-05-31T20:19:34+00:00
10.48550/arxiv.2401.11103,Efficient Data Shapley for Weighted Nearest Neighbor Algorithms,"Jiachen T. Wang, Prateek Mittal, Ruoxi Jia",arXiv (Cornell University),2024-01-20,2024,https://doi.org/10.48550/arxiv.2401.11103,,none,"This work aims to address an open problem in data valuation literature concerning the efficient computation of Data Shapley for weighted $K$ nearest neighbor algorithm (WKNN-Shapley). By considering the accuracy of hard-label KNN with discretized weights as the utility function, we reframe the computation of WKNN-Shapley into a counting problem and introduce a quadratic-time algorithm, presenting a notable improvement from $O(N^K)$, the best result from existing literature. We develop a deterministic approximation algorithm that further improves computational efficiency while maintaining the key fairness properties of the Shapley value. Through extensive experiments, we demonstrate WKNN-Shapley's computational efficiency and its superior performance in discerning data quality compared to its unweighted counterpart.",10.48550/arxiv.2401.11103,,openalex,openalex,,"data_valuation, data_shapley",11,49.19,2026-05-31T20:19:34+00:00
2401.11103v1,Efficient Data Shapley for Weighted Nearest Neighbor Algorithms,"Jiachen T. Wang, Prateek Mittal, Ruoxi Jia",arXiv,2024-01-20,2024,http://arxiv.org/abs/2401.11103v1,,none,"This work aims to address an open problem in data valuation literature concerning the efficient computation of Data Shapley for weighted $K$ nearest neighbor algorithm (WKNN-Shapley). By considering the accuracy of hard-label KNN with discretized weights as the utility function, we reframe the computation of WKNN-Shapley into a counting problem and introduce a quadratic-time algorithm, presenting a notable improvement from $O(N^K)$, the best result from existing literature. We develop a deterministic approximation algorithm that further improves computational efficiency while maintaining the key fairness properties of the Shapley value. Through extensive experiments, we demonstrate WKNN-Shapley's computational efficiency and its superior performance in discerning data quality compared to its unweighted counterpart.",,2401.11103v1,arxiv,arxiv,,"data_valuation, data_shapley",11,49.19,2026-05-31T20:19:34+00:00
10.48550/arxiv.2507.12435,Targeted Deep Architectures: A TMLE-Based Framework for Robust Causal Inference in Neural Networks,"Yi Li, David McCoy, Gunter, Nolan, Kaitlyn Lee, Alejandro Schuler, Mark van der Laan",ArXiv.org,2025-07-16,2025,https://doi.org/10.48550/arxiv.2507.12435,,none,"Modern deep neural networks are powerful predictive tools yet often lack valid inference for causal parameters, such as treatment effects or entire survival curves. While frameworks like Double Machine Learning (DML) and Targeted Maximum Likelihood Estimation (TMLE) can debias machine-learning fits, existing neural implementations either rely on ""targeted losses"" that do not guarantee solving the efficient influence function equation or computationally expensive post-hoc ""fluctuations"" for multi-parameter settings. We propose Targeted Deep Architectures (TDA), a new framework that embeds TMLE directly into the network's parameter space with no restrictions on the backbone architecture. Specifically, TDA partitions model parameters - freezing all but a small ""targeting"" subset - and iteratively updates them along a targeting gradient, derived from projecting the influence functions onto the span of the gradients of the loss with respect to weights. This procedure yields plug-in estimates that remove first-order bias and produce asymptotically valid confidence intervals. Crucially, TDA easily extends to multi-dimensional causal estimands (e.g., entire survival curves) by merging separate targeting gradients into a single universal targeting update. Theoretically, TDA inherits classical TMLE properties, including double robustness and semiparametric efficiency. Empirically, on the benchmark IHDP dataset (average treatment effects) and simulated survival data with informative censoring, TDA reduces bias and improves coverage relative to both standard neural-network estimators and prior post-hoc approaches. In doing so, TDA establishes a direct, scalable pathway toward rigorous causal inference within modern deep architectures for complex multi-parameter targets.",10.48550/arxiv.2507.12435,,openalex,openalex,,influence_functions,10,49.15,2026-05-31T20:19:34+00:00
